video_key,video_filename,video_path,video_relpath,video_annotation_type,video_size_bytes,container_opened,first_frame_readable,container_fps,container_reported_frame_count,width,height,estimated_container_duration_seconds
b2134f4a6f864613,b2134f4a6f864613.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/b2134f4a6f864613.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/b2134f4a6f864613.mp4,partially_labelled,453824454,True,True,30.0,29444,336,336,981.4666666666667
bc08ec3864244b70,bc08ec3864244b70.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/bc08ec3864244b70.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/bc08ec3864244b70.mp4,fully_unlabelled,617856365,True,True,30.0,25965,336,336,865.5
bc84479c66fe4da6,bc84479c66fe4da6.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/bc84479c66fe4da6.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/bc84479c66fe4da6.mp4,partially_labelled,1254348800,True,True,30.0,72699,336,336,2423.3
bca26705313a4644,bca26705313a4644.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/bca26705313a4644.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/bca26705313a4644.mp4,partially_labelled,949358452,True,True,30.0,48413,336,336,1613.7666666666667
be12a84047f64b9d,be12a84047f64b9d.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/be12a84047f64b9d.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/be12a84047f64b9d.mp4,fully_unlabelled,211021208,True,True,30.0,11750,336,336,391.6666666666667
bf79bb7120234162,bf79bb7120234162.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/bf79bb7120234162.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/bf79bb7120234162.mp4,fully_unlabelled,565869873,True,True,30.0,28789,336,336,959.6333333333333
c11b28a8b2344716,c11b28a8b2344716.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/c11b28a8b2344716.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/c11b28a8b2344716.mp4,partially_labelled,1695009910,True,True,30.0,101702,336,336,3390.0666666666666
c3946cdabade48c6,c3946cdabade48c6.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/c3946cdabade48c6.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/c3946cdabade48c6.mp4,fully_unlabelled,612819604,True,True,30.0,29896,336,336,996.5333333333333
c468b4b7d36e4c72,c468b4b7d36e4c72.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/c468b4b7d36e4c72.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/c468b4b7d36e4c72.mp4,fully_unlabelled,816301300,True,True,30.0,38776,336,336,1292.5333333333333
c7084b3556e34619,c7084b3556e34619.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/c7084b3556e34619.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/c7084b3556e34619.mp4,partially_labelled,1292703477,True,True,30.0,84324,336,336,2810.8
c9b1858f498e4d40,c9b1858f498e4d40.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/c9b1858f498e4d40.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/c9b1858f498e4d40.mp4,fully_unlabelled,529864823,True,True,30.0,17243,336,336,574.7666666666667
cfcc751c6cf44d3b,cfcc751c6cf44d3b.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/cfcc751c6cf44d3b.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/cfcc751c6cf44d3b.mp4,fully_unlabelled,637011651,True,True,30.0,36980,336,336,1232.6666666666667
d369e4f163df4aba,d369e4f163df4aba.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/d369e4f163df4aba.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/d369e4f163df4aba.mp4,partially_labelled,1649147013,True,True,30.0,87357,336,336,2911.9
d626f4f4a5ac4785,d626f4f4a5ac4785.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/d626f4f4a5ac4785.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/d626f4f4a5ac4785.mp4,partially_labelled,891466352,True,True,30.0,52276,336,336,1742.5333333333333
d7a271f233ba4a40,d7a271f233ba4a40.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/d7a271f233ba4a40.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/d7a271f233ba4a40.mp4,partially_labelled,647601373,True,True,30.0,34926,336,336,1164.2
d7d0013ac7704eae,d7d0013ac7704eae.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/d7d0013ac7704eae.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/d7d0013ac7704eae.mp4,fully_unlabelled,1559524067,True,True,30.0,60537,336,336,2017.9
da002dfca6df48fa,da002dfca6df48fa.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/da002dfca6df48fa.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/da002dfca6df48fa.mp4,fully_unlabelled,563273897,True,True,30.0,29011,336,336,967.0333333333333
dac1e27f7e4d4ef5,dac1e27f7e4d4ef5.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/dac1e27f7e4d4ef5.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/dac1e27f7e4d4ef5.mp4,partially_labelled,653165200,True,True,30.0,31196,336,336,1039.8666666666666
dc221ccc65d34010,dc221ccc65d34010.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/dc221ccc65d34010.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/dc221ccc65d34010.mp4,partially_labelled,1358369630,True,True,30.0,84340,336,336,2811.3333333333335
dca1377dec974312,dca1377dec974312.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/dca1377dec974312.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/dca1377dec974312.mp4,partially_labelled,1275815221,True,True,30.0,74384,336,336,2479.4666666666667
dd23dc64d0944db0,dd23dc64d0944db0.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/dd23dc64d0944db0.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/dd23dc64d0944db0.mp4,fully_unlabelled,869794535,True,True,30.0,36899,336,336,1229.9666666666667
df6b47bafe5143f5,df6b47bafe5143f5.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/df6b47bafe5143f5.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/df6b47bafe5143f5.mp4,partially_labelled,294778050,True,True,30.0,19237,336,336,641.2333333333333
e1b8ab3edc594415,e1b8ab3edc594415.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/e1b8ab3edc594415.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/e1b8ab3edc594415.mp4,fully_unlabelled,1087169388,True,True,30.0,53608,336,336,1786.9333333333334
e2ec9bac087f4573,e2ec9bac087f4573.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/e2ec9bac087f4573.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/e2ec9bac087f4573.mp4,fully_unlabelled,1632350713,True,True,30.0,70672,336,336,2355.733333333333
e3651eae6cd14d0d,e3651eae6cd14d0d.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/e3651eae6cd14d0d.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/e3651eae6cd14d0d.mp4,fully_unlabelled,1862400660,True,True,30.0,82806,336,336,2760.2
e4da9040be064e2f,e4da9040be064e2f.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/e4da9040be064e2f.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/e4da9040be064e2f.mp4,fully_unlabelled,1815417721,True,True,30.0,73014,336,336,2433.8
e65ce34d64094ded,e65ce34d64094ded.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/e65ce34d64094ded.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/e65ce34d64094ded.mp4,fully_unlabelled,629685512,True,True,30.0,32685,336,336,1089.5
eb0203196e284797,eb0203196e284797.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/eb0203196e284797.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/eb0203196e284797.mp4,partially_labelled,508464104,True,True,30.0,28383,336,336,946.1
eb29cc736838444d,eb29cc736838444d.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/eb29cc736838444d.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/eb29cc736838444d.mp4,fully_unlabelled,436971950,True,True,30.0,17201,336,336,573.3666666666667
ed02f27ef36f483e,ed02f27ef36f483e.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/ed02f27ef36f483e.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/ed02f27ef36f483e.mp4,partially_labelled,973086779,True,True,30.0,59281,336,336,1976.0333333333333
f693f1b3c60e4065,f693f1b3c60e4065.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/f693f1b3c60e4065.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/f693f1b3c60e4065.mp4,fully_unlabelled,1574501653,True,True,30.0,68358,336,336,2278.6
f6a42c6e3f804539,f6a42c6e3f804539.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/f6a42c6e3f804539.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/f6a42c6e3f804539.mp4,fully_unlabelled,906827924,True,True,30.0,39440,336,336,1314.6666666666667
f7acef9e901f405c,f7acef9e901f405c.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/f7acef9e901f405c.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/f7acef9e901f405c.mp4,fully_unlabelled,571678796,True,True,30.0,25053,336,336,835.1
f89e276571ce4538,f89e276571ce4538.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/f89e276571ce4538.mp4,data/raw/kvasir_capsule/osfstorage/unlabelled_videos/f89e276571ce4538.mp4,fully_unlabelled,540377931,True,True,30.0,22533,336,336,751.1
fb86bc87d3874cd7,fb86bc87d3874cd7.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/fb86bc87d3874cd7.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/fb86bc87d3874cd7.mp4,partially_labelled,1499273607,True,True,30.0,67403,336,336,2246.766666666667
fc32def0e7194981,fc32def0e7194981.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/fc32def0e7194981.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/fc32def0e7194981.mp4,partially_labelled,1570967763,True,True,30.0,89100,336,336,2970.0
fe5d372e43f94f68,fe5d372e43f94f68.mp4,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/fe5d372e43f94f68.mp4,data/raw/kvasir_capsule/osfstorage/labelled_videos/fe5d372e43f94f68.mp4,partially_labelled,360385844,True,True,30.0,26777,336,336,892.5666666666667
